timestamp,sensor_id,predicted_pm2p5
2025-02-27 08:00:00,350976650270231,2.7440982
2025-02-27 08:15:00,350976650270231,2.8940427
2025-02-27 08:30:00,350976650270231,0.73262125
2025-02-27 08:45:00,350976650270231,0.72970223
2025-02-27 09:00:00,350976650270231,1.2634573
2025-02-27 09:15:00,350976650270231,1.315774
2025-02-27 09:30:00,350976650270231,1.4165928
2025-02-27 09:45:00,350976650270231,2.6215198
2025-02-27 10:00:00,350976650270231,2.750994
2025-02-27 10:15:00,350976650270231,2.8393247
2025-02-27 10:30:00,350976650270231,0.73272127
2025-02-27 10:45:00,350976650270231,0.7329318
2025-02-27 11:00:00,350976650270231,0.8736781
2025-02-27 11:15:00,350976650270231,1.3637593
2025-02-27 11:30:00,350976650270231,1.5057458
2025-02-27 11:45:00,350976650270231,2.6062057
2025-02-27 12:00:00,350976650270231,2.6935115
2025-02-27 12:15:00,350976650270231,2.8500412
2025-02-27 12:30:00,350976650270231,0.7281
2025-02-27 12:45:00,350976650270231,0.7418665
2025-02-27 13:00:00,350976650270231,0.7822537
2025-02-27 13:15:00,350976650270231,1.4693073
2025-02-27 13:30:00,350976650270231,1.5913993
2025-02-27 13:45:00,350976650270231,2.600843
2025-02-27 14:00:00,350976650270231,2.6554182
2025-02-27 14:15:00,350976650270231,2.7538621
2025-02-27 14:30:00,350976650270231,0.74275
2025-02-27 14:45:00,350976650270231,0.7747699
2025-02-27 15:00:00,350976650270231,0.82499385
2025-02-27 15:15:00,350976650270231,0.87322575
2025-02-27 15:30:00,350976650270231,1.6807351
2025-02-27 15:45:00,350976650270231,2.348843
2025-02-27 16:00:00,350976650270231,2.4188552
2025-02-27 16:15:00,350976650270231,2.543274
2025-02-27 16:30:00,350976650270231,0.8261129
2025-02-27 16:45:00,350976650270231,0.85443157
2025-02-27 17:00:00,350976650270231,0.89916545
2025-02-27 17:15:00,350976650270231,0.94105667
2025-02-27 17:30:00,350976650270231,2.501958
2025-02-27 17:45:00,350976650270231,2.3434997
2025-02-27 18:00:00,350976650270231,2.4167671
2025-02-27 18:15:00,350976650270231,2.5214543
2025-02-27 18:30:00,350976650270231,0.87557065
2025-02-27 18:45:00,350976650270231,0.9090444
2025-02-27 19:00:00,350976650270231,0.93923724
2025-02-27 19:15:00,350976650270231,0.98625165
2025-02-27 19:30:00,350976650270231,2.473442
2025-02-27 19:45:00,350976650270231,2.4326742
2025-02-27 20:00:00,350976650270231,2.4166768
2025-02-27 20:15:00,350976650270231,2.4992437
2025-02-27 20:30:00,350976650270231,0.916321
2025-02-27 20:45:00,350976650270231,0.95526546
2025-02-27 21:00:00,350976650270231,0.99015284
2025-02-27 21:15:00,350976650270231,1.0219476
2025-02-27 21:30:00,350976650270231,2.452207
2025-02-27 21:45:00,350976650270231,2.534143
2025-02-27 22:00:00,350976650270231,2.3872337
2025-02-27 22:15:00,350976650270231,2.5003958
2025-02-27 22:30:00,350976650270231,0.95406896
2025-02-27 22:45:00,350976650270231,0.9982033
2025-02-27 23:00:00,350976650270231,1.0387925
2025-02-27 23:15:00,350976650270231,1.0740445
2025-02-27 23:30:00,350976650270231,2.427588
2025-02-27 23:45:00,350976650270231,2.4991627
2025-02-28 00:00:00,350976650270231,2.5896652
2025-02-28 00:15:00,350976650270231,2.4400995
2025-02-28 00:30:00,350976650270231,0.99956375
2025-02-28 00:45:00,350976650270231,1.0286248
2025-02-28 01:00:00,350976650270231,1.0748798
2025-02-28 01:15:00,350976650270231,1.1164497
2025-02-28 01:30:00,350976650270231,2.6544118
2025-02-28 01:45:00,350976650270231,2.7459743
2025-02-28 02:00:00,350976650270231,2.9016728
2025-02-28 02:15:00,350976650270231,0.70430267
2025-02-28 02:30:00,350976650270231,1.0744429
2025-02-28 02:45:00,350976650270231,1.1094002
2025-02-28 03:00:00,350976650270231,1.1640337
2025-02-28 03:15:00,350976650270231,1.2125278
2025-02-28 03:30:00,350976650270231,2.6198435
2025-02-28 03:45:00,350976650270231,2.7710767
2025-02-28 04:00:00,350976650270231,2.8678339
2025-02-28 04:15:00,350976650270231,0.6765892
2025-02-28 04:30:00,350976650270231,0.8104833
2025-02-28 04:45:00,350976650270231,1.1757345
2025-02-28 05:00:00,350976650270231,1.2125337
2025-02-28 05:15:00,350976650270231,1.2861477
2025-02-28 05:30:00,350976650270231,2.6072903
2025-02-28 05:45:00,350976650270231,2.7178793
2025-02-28 06:00:00,350976650270231,2.888665
2025-02-28 06:15:00,350976650270231,0.6620425
2025-02-28 06:30:00,350976650270231,0.66392034
2025-02-28 06:45:00,350976650270231,1.2330257
2025-02-28 07:00:00,350976650270231,1.2722037
2025-02-28 07:15:00,350976650270231,1.3683237
2025-02-28 07:30:00,350976650270231,2.5917628
2025-02-28 07:45:00,350976650270231,2.6730306
2025-02-28 08:00:00,350976650270231,2.820114
2025-02-28 08:15:00,350976650270231,0.6669404
2025-02-28 08:30:00,350976650270231,0.6592845
2025-02-28 08:45:00,350976650270231,0.6884459
2025-02-28 09:00:00,350976650270231,1.3515537
2025-02-28 09:15:00,350976650270231,1.4789667
2025-02-28 09:30:00,350976650270231,2.567678
2025-02-28 09:45:00,350976650270231,2.6413863
2025-02-28 10:00:00,350976650270231,2.7284138
2025-02-28 10:15:00,350976650270231,0.67274255
2025-02-28 10:30:00,350976650270231,0.68529487
2025-02-28 10:45:00,350976650270231,0.7141899
2025-02-28 11:00:00,350976650270231,1.167927
2025-02-28 11:15:00,350976650270231,1.5686153
2025-02-28 11:30:00,350976650270231,0.9338691
2025-02-28 11:45:00,350976650270231,0.9829822
2025-02-28 12:00:00,350976650270231,1.0542775
2025-02-28 12:15:00,350976650270231,-0.08662923
2025-02-28 12:30:00,350976650270231,-0.065073915
2025-02-28 12:45:00,350976650270231,-0.0454879
2025-02-28 13:00:00,350976650270231,-0.014818182
2025-02-28 13:15:00,350976650270231,0.58574045
2025-02-28 13:30:00,350976650270231,0.9271407
2025-02-28 13:45:00,350976650270231,0.9932143
2025-02-28 14:00:00,350976650270231,1.045977
2025-02-28 14:15:00,350976650270231,-0.05718175
2025-02-28 14:30:00,350976650270231,-0.032313522
2025-02-28 14:45:00,350976650270231,-0.009504163
2025-02-28 15:00:00,350976650270231,0.011256065
2025-02-28 15:15:00,350976650270231,1.0244714
2025-02-28 15:30:00,350976650270231,0.92559046
2025-02-28 15:45:00,350976650270231,0.96998334
2025-02-28 16:00:00,350976650270231,1.0554417
2025-02-28 16:15:00,350976650270231,-0.03368807
2025-02-28 16:30:00,350976650270231,-0.005442129
2025-02-28 16:45:00,350976650270231,0.02108678
2025-02-28 17:00:00,350976650270231,0.044643074
2025-02-28 17:15:00,350976650270231,1.0121685
2025-02-28 17:30:00,350976650270231,1.0633354
2025-02-28 17:45:00,350976650270231,0.95933455
2025-02-28 18:00:00,350976650270231,1.0230627
2025-02-28 18:15:00,350976650270231,0.00020357787
2025-02-28 18:30:00,350976650270231,0.019357651
2025-02-28 18:45:00,350976650270231,0.049363878
2025-02-28 19:00:00,350976650270231,0.076730356
2025-02-28 19:15:00,350976650270231,0.99294096
2025-02-28 19:30:00,350976650270231,1.0478804
2025-02-28 19:45:00,350976650270231,0.96698713
2025-02-28 20:00:00,350976650270231,0.9937696
2025-02-28 20:15:00,350976650270231,0.027347473
2025-02-28 20:30:00,350976650270231,0.04984598
2025-02-28 20:45:00,350976650270231,0.069799736
2025-02-28 21:00:00,350976650270231,0.100903876
2025-02-28 21:15:00,350976650270231,1.0005821
2025-02-28 21:30:00,350976650270231,2.5456564
2025-02-28 21:45:00,350976650270231,2.6295342
2025-02-28 22:00:00,350976650270231,1.1561936
2025-02-28 22:15:00,350976650270231,1.05427
2025-02-28 22:30:00,350976650270231,1.0874449
2025-02-28 22:45:00,350976650270231,1.1177144
2025-02-28 23:00:00,350976650270231,1.1646199
2025-02-28 23:15:00,350976650270231,2.4063776
2025-02-28 23:30:00,350976650270231,2.516373
2025-02-28 23:45:00,350976650270231,2.6711793
2025-03-01 00:00:00,350976650270231,0.7578744
2025-03-01 00:15:00,350976650270231,1.0991359
2025-03-01 00:30:00,350976650270231,1.1389549
2025-03-01 00:45:00,350976650270231,1.1731408
2025-03-01 01:00:00,350976650270231,1.2053307
2025-03-01 01:15:00,350976650270231,2.394725
2025-03-01 01:30:00,350976650270231,2.47304
2025-03-01 01:45:00,350976650270231,2.6159961
2025-03-01 02:00:00,350976650270231,0.74408036
2025-03-01 02:15:00,350976650270231,0.73113286
2025-03-01 02:30:00,350976650270231,1.18137
2025-03-01 02:45:00,350976650270231,1.2215672
2025-03-01 03:00:00,350976650270231,1.278798
2025-03-01 03:15:00,350976650270231,2.375753
2025-03-01 03:30:00,350976650270231,2.451016
2025-03-01 03:45:00,350976650270231,2.5579522
2025-03-01 04:00:00,350976650270231,0.73817945
2025-03-01 04:15:00,350976650270231,0.73598343
2025-03-01 04:30:00,350976650270231,1.1355261
2025-03-01 04:45:00,350976650270231,1.2650237
2025-03-01 05:00:00,350976650270231,1.3705704
2025-03-01 05:15:00,350976650270231,2.358243
2025-03-01 05:30:00,350976650270231,2.423852
2025-03-01 05:45:00,350976650270231,2.4977112
2025-03-01 06:00:00,350976650270231,0.74089986
2025-03-01 06:15:00,350976650270231,0.7414884
2025-03-01 06:30:00,350976650270231,0.7645434
2025-03-01 06:45:00,350976650270231,1.309681
2025-03-01 07:00:00,350976650270231,1.4368495
2025-03-01 07:15:00,350976650270231,1.5960187
2025-03-01 07:30:00,350976650270231,1.719379
2025-03-01 07:45:00,350976650270231,1.8078107
2025-03-01 08:00:00,350976650270231,-0.24814382
2025-03-01 08:15:00,350976650270231,-0.20564567
2025-03-01 08:30:00,350976650270231,-0.16563432
2025-03-01 08:45:00,350976650270231,-0.12907255
2025-03-01 09:00:00,350976650270231,0.7277334
2025-03-01 09:15:00,350976650270231,1.5903304
2025-03-01 09:30:00,350976650270231,1.6894295
2025-03-01 09:45:00,350976650270231,1.8529565
2025-03-01 10:00:00,350976650270231,-0.20144612
2025-03-01 10:15:00,350976650270231,-0.15337259
2025-03-01 10:30:00,350976650270231,-0.10728529
2025-03-01 10:45:00,350976650270231,-0.06543583
2025-03-01 11:00:00,350976650270231,1.2557297
2025-03-01 11:15:00,350976650270231,1.5864092
2025-03-01 11:30:00,350976650270231,1.6622088
2025-03-01 11:45:00,350976650270231,1.7989876
2025-03-01 12:00:00,350976650270231,-0.14492717
2025-03-01 12:15:00,350976650270231,-0.11181237
2025-03-01 12:30:00,350976650270231,-0.059576735
2025-03-01 12:45:00,350976650270231,-0.010991465
2025-03-01 13:00:00,350976650270231,1.7317135
2025-03-01 13:15:00,350976650270231,1.569557
2025-03-01 13:30:00,350976650270231,1.6468879
2025-03-01 13:45:00,350976650270231,1.7458744
2025-03-01 14:00:00,350976650270231,-0.09042169
2025-03-01 14:15:00,350976650270231,-0.051240113
2025-03-01 14:30:00,350976650270231,-0.015851598
2025-03-01 14:45:00,350976650270231,0.03896149
2025-03-01 15:00:00,350976650270231,1.7182992
2025-03-01 15:15:00,350976650270231,1.7959754
2025-03-01 15:30:00,350976650270231,1.6242117
2025-03-01 15:45:00,350976650270231,1.7075655
2025-03-01 16:00:00,350976650270231,-0.04778355
2025-03-01 16:15:00,350976650270231,-0.0019765317
2025-03-01 16:30:00,350976650270231,0.039020944
2025-03-01 16:45:00,350976650270231,0.07598388
2025-03-01 17:00:00,350976650270231,1.7304256
2025-03-01 17:15:00,350976650270231,1.5716208
2025-03-01 17:30:00,350976650270231,1.727003
2025-03-01 17:45:00,350976650270231,1.5120667
2025-03-01 18:00:00,350976650270231,0.05988321
2025-03-01 18:15:00,350976650270231,0.09863817
2025-03-01 18:30:00,350976650270231,0.13221696
2025-03-01 18:45:00,350976650270231,0.16325335
2025-03-01 19:00:00,350976650270231,1.4512255
2025-03-01 19:15:00,350976650270231,1.5426834
2025-03-01 19:30:00,350976650270231,1.6973276
2025-03-01 19:45:00,350976650270231,-0.28299814
2025-03-01 20:00:00,350976650270231,0.09858497
2025-03-01 20:15:00,350976650270231,0.14286575
2025-03-01 20:30:00,350976650270231,0.1828898
2025-03-01 20:45:00,350976650270231,0.21724737
2025-03-01 21:00:00,350976650270231,1.4413273
2025-03-01 21:15:00,350976650270231,1.5169611
2025-03-01 21:30:00,350976650270231,1.6414379
2025-03-01 21:45:00,350976650270231,-0.20045775
2025-03-01 22:00:00,350976650270231,0.14863534
2025-03-01 22:15:00,350976650270231,0.17887048
2025-03-01 22:30:00,350976650270231,0.22470082
2025-03-01 22:45:00,350976650270231,0.26700643
2025-03-01 23:00:00,350976650270231,1.4097116
2025-03-01 23:15:00,350976650270231,1.5143585
2025-03-01 23:30:00,350976650270231,1.5906526
2025-03-01 23:45:00,350976650270231,-0.2212261
2025-03-02 00:00:00,350976650270231,-0.22184062
2025-03-02 00:15:00,350976650270231,0.23162594
2025-03-02 00:30:00,350976650270231,0.26271582
2025-03-02 00:45:00,350976650270231,0.34301856
2025-03-02 01:00:00,350976650270231,1.40002
2025-03-02 01:15:00,350976650270231,1.452492
2025-03-02 01:30:00,350976650270231,1.5663202
2025-03-02 01:45:00,350976650270231,-0.2208165
2025-03-02 02:00:00,350976650270231,-0.2187781
2025-03-02 02:15:00,350976650270231,0.00071799994
2025-03-02 02:30:00,350976650270231,0.3090173
2025-03-02 02:45:00,350976650270231,0.40124023
2025-03-02 03:00:00,350976650270231,8.027823
2025-03-02 03:15:00,350976650270231,8.02899
2025-03-02 03:30:00,350976650270231,8.030872
2025-03-02 03:45:00,350976650270231,8.006185
2025-03-02 04:00:00,350976650270231,8.006626
2025-03-02 04:15:00,350976650270231,8.007141
2025-03-02 04:30:00,350976650270231,8.009314
2025-03-02 04:45:00,350976650270231,8.016794
2025-03-02 05:00:00,350976650270231,8.027725
2025-03-02 05:15:00,350976650270231,8.028713
2025-03-02 05:30:00,350976650270231,8.030511
2025-03-02 05:45:00,350976650270231,8.006793
2025-03-02 06:00:00,350976650270231,8.007159
2025-03-02 06:15:00,350976650270231,8.00774
2025-03-02 06:30:00,350976650270231,8.008289
2025-03-02 06:45:00,350976650270231,8.018108
2025-03-02 07:00:00,350976650270231,8.027541
2025-03-02 07:15:00,350976650270231,8.028532
2025-03-02 07:30:00,350976650270231,8.02989
2025-03-02 07:45:00,350976650270231,8.007378
2025-03-02 08:00:00,350976650270231,8.007816
2025-03-02 08:15:00,350976650270231,8.008215
2025-03-02 08:30:00,350976650270231,8.008837
2025-03-02 08:45:00,350976650270231,8.029456
2025-03-02 09:00:00,350976650270231,8.02741
2025-03-02 09:15:00,350976650270231,8.028445
2025-03-02 09:30:00,350976650270231,8.029485
2025-03-02 09:45:00,350976650270231,8.007938
2025-03-02 10:00:00,350976650270231,8.008448
2025-03-02 10:15:00,350976650270231,8.008912
2025-03-02 10:30:00,350976650270231,8.0093355
2025-03-02 10:45:00,350976650270231,8.029294
2025-03-02 11:00:00,350976650270231,8.028134
2025-03-02 11:15:00,350976650270231,8.028022
2025-03-02 11:30:00,350976650270231,8.029171
2025-03-02 11:45:00,350976650270231,8.008362
2025-03-02 12:00:00,350976650270231,8.008943
2025-03-02 12:15:00,350976650270231,8.009487
2025-03-02 12:30:00,350976650270231,8.009969
2025-03-02 12:45:00,350976650270231,8.029256
2025-03-02 13:00:00,350976650270231,2.278235
2025-03-02 13:15:00,350976650270231,2.263543
2025-03-02 13:30:00,350976650270231,2.2540371
2025-03-02 13:45:00,350976650270231,0.96664506
2025-03-02 14:00:00,350976650270231,1.0036186
2025-03-02 14:15:00,350976650270231,1.0373826
2025-03-02 14:30:00,350976650270231,1.0664601
2025-03-02 14:45:00,350976650270231,2.1994162
2025-03-02 15:00:00,350976650270231,2.2661664
2025-03-02 15:15:00,350976650270231,2.3854735
2025-03-02 15:30:00,350976650270231,2.2423744
2025-03-02 15:45:00,350976650270231,1.0124127
2025-03-02 16:00:00,350976650270231,1.036334
2025-03-02 16:15:00,350976650270231,1.0746131
2025-03-02 16:30:00,350976650270231,1.109024
2025-03-02 16:45:00,350976650270231,2.1659482
2025-03-02 17:00:00,350976650270231,2.2700484
2025-03-02 17:15:00,350976650270231,2.3377721
2025-03-02 17:30:00,350976650270231,0.7902227
2025-03-02 17:45:00,350976650270231,1.0502685
2025-03-02 18:00:00,350976650270231,1.0785167
2025-03-02 18:15:00,350976650270231,1.1047034
2025-03-02 18:30:00,350976650270231,1.1440777
2025-03-02 18:45:00,350976650270231,2.1540122
2025-03-02 19:00:00,350976650270231,2.2274
2025-03-02 19:15:00,350976650270231,2.346639
2025-03-02 19:30:00,350976650270231,0.77166957
2025-03-02 19:45:00,350976650270231,0.9389977
2025-03-02 20:00:00,350976650270231,1.1202164
2025-03-02 20:15:00,350976650270231,1.1489981
2025-03-02 20:30:00,350976650270231,1.1790282
2025-03-02 20:45:00,350976650270231,2.1449018
2025-03-02 21:00:00,350976650270231,2.1898785
2025-03-02 21:15:00,350976650270231,2.271405
2025-03-02 21:30:00,350976650270231,0.76599854
2025-03-02 21:45:00,350976650270231,0.7602485
2025-03-02 22:00:00,350976650270231,1.1523013
2025-03-02 22:15:00,350976650270231,1.1864947
2025-03-02 22:30:00,350976650270231,1.2440544
2025-03-02 22:45:00,350976650270231,2.5781915
2025-03-02 23:00:00,350976650270231,2.665713
2025-03-02 23:15:00,350976650270231,2.8254807
2025-03-02 23:30:00,350976650270231,0.6707178
2025-03-02 23:45:00,350976650270231,0.6694431
2025-03-03 00:00:00,350976650270231,0.7089994
2025-03-03 00:15:00,350976650270231,1.4083185
2025-03-03 00:30:00,350976650270231,1.533539
2025-03-03 00:45:00,350976650270231,2.5689766
2025-03-03 01:00:00,350976650270231,2.656301
2025-03-03 01:15:00,350976650270231,2.7930143
2025-03-03 01:30:00,350976650270231,0.68419266
2025-03-03 01:45:00,350976650270231,0.7215426
2025-03-03 02:00:00,350976650270231,0.7556262
2025-03-03 02:15:00,350976650270231,0.8091807
2025-03-03 02:30:00,350976650270231,1.6479197
2025-03-03 02:45:00,350976650270231,2.5417507
2025-03-03 03:00:00,350976650270231,2.6587975
2025-03-03 03:15:00,350976650270231,2.748601
2025-03-03 03:30:00,350976650270231,0.73050785
2025-03-03 03:45:00,350976650270231,0.77369344
2025-03-03 04:00:00,350976650270231,0.8140389
2025-03-03 04:15:00,350976650270231,0.85086286
2025-03-03 04:30:00,350976650270231,1.8621341
2025-03-03 04:45:00,350976650270231,2.5332851
2025-03-03 05:00:00,350976650270231,2.6075926
2025-03-03 05:15:00,350976650270231,2.7561386
2025-03-03 05:30:00,350976650270231,0.77430904
2025-03-03 05:45:00,350976650270231,0.8232799
2025-03-03 06:00:00,350976650270231,0.8699938
2025-03-03 06:15:00,350976650270231,0.9121938
2025-03-03 06:30:00,350976650270231,2.7047744
2025-03-03 06:45:00,350976650270231,2.5373704
2025-03-03 07:00:00,350976650270231,2.5868814
2025-03-03 07:15:00,350976650270231,2.6699338
2025-03-03 07:30:00,350976650270231,0.8266525
2025-03-03 07:45:00,350976650270231,0.8606879
2025-03-03 08:00:00,350976650270231,0.9139789
2025-03-03 08:15:00,350976650270231,0.96338606
2025-03-03 08:30:00,350976650270231,2.7069914
2025-03-03 08:45:00,350976650270231,2.81824
2025-03-03 09:00:00,350976650270231,2.6312304
2025-03-03 09:15:00,350976650270231,2.7584329
2025-03-03 09:30:00,350976650270231,0.9440221
2025-03-03 09:45:00,350976650270231,0.97805387
2025-03-03 10:00:00,350976650270231,1.0314302
2025-03-03 10:15:00,350976650270231,1.0797865
2025-03-03 10:30:00,350976650270231,2.688294
2025-03-03 10:45:00,350976650270231,2.8474343
2025-03-03 11:00:00,350976650270231,2.952321
2025-03-03 11:15:00,350976650270231,2.7467883
2025-03-03 11:30:00,350976650270231,1.003032
2025-03-03 11:45:00,350976650270231,1.042221
2025-03-03 12:00:00,350976650270231,1.076931
2025-03-03 12:15:00,350976650270231,1.1313537
2025-03-03 12:30:00,350976650270231,2.6628332
2025-03-03 12:45:00,350976650270231,2.7877223
2025-03-03 13:00:00,350976650270231,2.968103
2025-03-03 13:15:00,350976650270231,1.8192459
2025-03-03 13:30:00,350976650270231,1.0497785
2025-03-03 13:45:00,350976650270231,1.0956637
2025-03-03 14:00:00,350976650270231,1.1355042
2025-03-03 14:15:00,350976650270231,1.172995
2025-03-03 14:30:00,350976650270231,2.6461706
2025-03-03 14:45:00,350976650270231,2.7345903
2025-03-03 15:00:00,350976650270231,2.8950365
2025-03-03 15:15:00,350976650270231,0.7217101
2025-03-03 15:30:00,350976650270231,1.0920683
2025-03-03 15:45:00,350976650270231,1.1453174
2025-03-03 16:00:00,350976650270231,1.1933295
2025-03-03 16:15:00,350976650270231,1.2340769
2025-03-03 16:30:00,350976650270231,2.6146123
2025-03-03 16:45:00,350976650270231,2.6956568
2025-03-03 17:00:00,350976650270231,2.7898946
2025-03-03 17:15:00,350976650270231,0.7056804
2025-03-03 17:30:00,350976650270231,0.71020126
2025-03-03 17:45:00,350976650270231,1.1834425
2025-03-03 18:00:00,350976650270231,1.2382901
2025-03-03 18:15:00,350976650270231,1.2948673
2025-03-03 18:30:00,350976650270231,2.6239884
2025-03-03 18:45:00,350976650270231,1.5237193
2025-03-03 19:00:00,350976650270231,1.5637221
2025-03-03 19:15:00,350976650270231,0.9453625
2025-03-03 19:30:00,350976650270231,0.94472146
2025-03-03 19:45:00,350976650270231,0.9484513
2025-03-03 20:00:00,350976650270231,1.1352628
